[20250116_165847] Server running in DEBUG mode.
[20250116_165847] Server started
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Read Event
[20250116_165850] Send Event
[20250116_165850] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


[20250116_165850] Erased 189bytes
[20250116_165850] Read Event
[20250116_165850] Bytes read: 0
[20250116_165850] Client Closed Connection
[20250116_165850] Removing Client 7
