[20250116_170341] Server running in DEBUG mode.
[20250116_170341] Server started
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Read Event
[20250116_170344] Send Event
[20250116_170344] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


[20250116_170344] Read Event
[20250116_170344] Bytes read: 0
[20250116_170344] Client Closed Connection
[20250116_170344] Removing Client 7
[20250116_170438] Read Event
[20250116_170438] Client accepted : 7
Connected through port : 8080
Through host : localhost:8080
[20250116_170438] Read Event
[20250116_170438] Bytes read: 520
[20250116_170438] Process Event
[20250116_170438] Read Event
[20250116_170438] Send Event
[20250116_170438] Sending message to client : HTTP/1.1 500 Internal Server Error

[20250116_170512] Read Event
[20250116_170513] Client accepted : 8
Connected through port : 8080
Through host : localhost:8080
[20250116_170513] Read Event
[20250116_170513] Bytes read: 514
[20250116_170513] Read Event
[20250116_170513] Bytes read: 22
[20250116_170513] Process Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
[20250116_170513] Read Event
