[20250116_165520] Server running in DEBUG mode.
[20250116_165520] Server started
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Read Event
[20250116_165523] Send Event
[20250116_165523] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


[20250116_165523] Size : 189
[20250116_165523] Erased 189bytes
[20250116_165523] Message now empty
