[20250116_164208] Server running in DEBUG mode.
[20250116_164208] Server started
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Read Event
[20250116_164210] Send Event
[20250116_164210] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


