[20250116_165107] Server running in DEBUG mode.
[20250116_165107] Server started
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Read Event
[20250116_165114] Send Event
[20250116_165114] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


[20250116_165114] Size : 189
[20250116_165114] Erased 189bytes
