[20250116_165720] Server running in DEBUG mode.
[20250116_165720] Server started
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Read Event
[20250116_165722] Send Event
[20250116_165722] Sending message to client : HTTP/1.1 200 OK
Content-Length: 147

Content-Type: text/html

<html><body>
<h1>Error: Missing parameters</h1>
<p>Provide parameters: num1, num2, and op (+, -, *, /)</p>
</body></html>


[20250116_165722] Size : 189
[20250116_165722] IN HERE
[20250116_165722] Erased 189bytes
[20250116_165722] Message now empty
